movieId,userId,rec_rating,title,genres
3038,939,4.569587,"Face in the Crowd, A (1957)",Drama
296,939,4.5533743,Pulp Fiction (1994),Crime|Drama
787,939,4.552285,"Gate of Heavenly Peace, The (1995)",Documentary
1218,939,4.544325,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
2309,944,5.257453,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
787,944,4.988073,"Gate of Heavenly Peace, The (1995)",Documentary
296,944,4.954525,Pulp Fiction (1994),Crime|Drama
858,944,4.8726983,"Godfather, The (1972)",Action|Crime|Drama
2858,944,4.8493233,American Beauty (1999),Comedy|Drama
649,944,4.849125,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
3038,944,4.8476257,"Face in the Crowd, A (1957)",Drama
1213,944,4.8083115,GoodFellas (1990),Crime|Drama
50,944,4.7830734,"Usual Suspects, The (1995)",Crime|Thriller
1208,944,4.7726855,Apocalypse Now (1979),Drama|War
2309,950,4.2903376,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,950,4.1724553,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
3092,950,4.104315,Chushingura (1962),Drama
1198,950,4.0676265,Raiders of the Lost Ark (1981),Action|Adventure
980,950,4.0298314,In the Line of Duty 2 (1987),Action
2762,950,4.0081115,"Sixth Sense, The (1999)",Thriller
1659,950,4.0035934,Hurricane Streets (1998),Drama
260,950,3.9976642,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
318,950,3.9941058,"Shawshank Redemption, The (1994)",Drama
3077,950,3.9912295,42 Up (1998),Documentary
2309,955,4.840744,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,955,4.725726,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2197,955,4.5998907,Firelight (1997),Drama
260,955,4.5738254,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
527,955,4.5479574,Schindler's List (1993),Drama|War
980,955,4.532612,In the Line of Duty 2 (1987),Action
1198,955,4.5295315,Raiders of the Lost Ark (1981),Action|Adventure
2813,955,4.5081453,"Source, The (1999)",Documentary
1250,955,4.492227,"Bridge on the River Kwai, The (1957)",Drama|War
318,955,4.487811,"Shawshank Redemption, The (1994)",Drama
3916,959,4.3220043,Remember the Titans (2000),Drama
1659,959,4.3111124,Hurricane Streets (1998),Drama
666,959,4.305882,All Things Fair (1996),Drama
3753,959,4.281221,"Patriot, The (2000)",Action|Drama|War
649,959,4.2702074,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
1101,959,4.2528114,Top Gun (1986),Action|Romance
2309,959,4.2446814,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
1652,959,4.240448,Year of the Horse (1997),Documentary
3147,959,4.2337317,"Green Mile, The (1999)",Drama|Thriller
3092,959,4.230844,Chushingura (1962),Drama
2309,961,4.964304,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
666,961,4.6920657,All Things Fair (1996),Drama
1574,961,4.6204724,Fall (1997),Romance
3303,961,4.604854,Black Tar Heroin: The Dark End of the Street (1999),Documentary
1780,961,4.6023083,Ayn Rand: A Sense of Life (1997),Documentary
3092,961,4.5674944,Chushingura (1962),Drama
3910,961,4.526852,Dancer in the Dark (2000),Drama|Musical
404,961,4.5052996,Brother Minister: The Assassination of Malcolm X (1994),Documentary
3625,961,4.4982634,Better Living Through Circuitry (1999),Documentary
2061,961,4.4885206,Full Tilt Boogie (1997),Documentary
2309,966,4.9845486,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2981,966,4.827596,"Brother, Can You Spare a Dime? (1975)",Documentary
2823,966,4.738606,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2931,966,4.6831317,Time of the Gypsies (Dom za vesanje) (1989),Drama
2830,966,4.6767907,Cabaret Balkan (Bure Baruta) (1998),Drama
106,966,4.6213408,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama
53,966,4.5732613,Lamerica (1994),Drama
858,966,4.5318775,"Godfather, The (1972)",Action|Crime|Drama
1002,966,4.5303273,Ed's Next Move (1996),Comedy
649,966,4.5295067,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
649,969,5.2005353,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2309,969,5.177856,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2776,969,5.0707955,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2830,969,4.8824143,Cabaret Balkan (Bure Baruta) (1998),Drama
1172,969,4.8672743,Cinema Paradiso (1988),Comedy|Drama|Romance
960,969,4.8547254,Angel on My Shoulder (1946),Crime|Drama
858,969,4.811654,"Godfather, The (1972)",Action|Crime|Drama
3003,969,4.793414,Train of Life (Train De Vie) (1998),Comedy|Drama
863,969,4.78878,Celestial Clockwork (1994),Comedy
326,969,4.7640553,To Live (Huozhe) (1994),Drama
649,970,4.3358665,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2309,970,4.2632637,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2762,970,4.180317,"Sixth Sense, The (1999)",Thriller
318,970,4.162987,"Shawshank Redemption, The (1994)",Drama
1659,970,4.144317,Hurricane Streets (1998),Drama
3147,970,4.1235323,"Green Mile, The (1999)",Drama|Thriller
110,970,4.0805573,Braveheart (1995),Action|Drama|War
356,970,4.047114,Forrest Gump (1994),Comedy|Romance|War
527,970,4.042493,Schindler's List (1993),Drama|War
666,970,4.030323,All Things Fair (1996),Drama
2981,972,5.0851927,"Brother, Can You Spare a Dime? (1975)",Documentary
850,972,4.833648,Cyclo (1995),Crime|Drama
670,972,4.4852777,"World of Apu, The (Apur Sansar) (1959)",Drama
3523,972,4.464771,Taffin (1988),Action|Thriller
759,972,4.4500937,Maya Lin: A Strong Clear Vision (1994),Documentary
296,972,4.3597765,Pulp Fiction (1994),Crime|Drama
3160,972,4.343205,Magnolia (1999),Drama
1860,972,4.33895,Character (Karakter) (1997),Drama
1788,972,4.33301,Men With Guns (1997),Action|Drama
715,972,4.27362,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
2197,973,4.1948104,Firelight (1997),Drama
649,973,4.1658077,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2309,973,4.1152244,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2609,973,3.9810703,"King of Masks, The (Bian Lian) (1996)",Drama
2998,973,3.973149,Dreaming of Joseph Lees (1998),Romance
527,973,3.9716315,Schindler's List (1993),Drama|War
214,973,3.967722,Before the Rain (Pred dozhdot) (1994),Drama
3233,973,3.95795,Smashing Time (1967),Comedy
907,973,3.9170575,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
3022,973,3.871484,"General, The (1927)",Comedy
2309,974,4.6242447,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,974,4.5997443,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2762,974,4.3912926,"Sixth Sense, The (1999)",Thriller
980,974,4.3749394,In the Line of Duty 2 (1987),Action
1221,974,4.3428164,"Godfather: Part II, The (1974)",Action|Crime|Drama
1198,974,4.33886,Raiders of the Lost Ark (1981),Action|Adventure
318,974,4.3369527,"Shawshank Redemption, The (1994)",Drama
858,974,4.3268433,"Godfather, The (1972)",Action|Crime|Drama
759,974,4.2799397,Maya Lin: A Strong Clear Vision (1994),Documentary
50,974,4.276188,"Usual Suspects, The (1995)",Crime|Thriller
2309,976,4.91781,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,976,4.5028696,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
980,976,4.3354354,In the Line of Duty 2 (1987),Action
53,976,4.3237762,Lamerica (1994),Drama
3092,976,4.307727,Chushingura (1962),Drama
666,976,4.2914095,All Things Fair (1996),Drama
593,976,4.276603,"Silence of the Lambs, The (1991)",Drama|Thriller
3517,976,4.269514,"Bells, The (1926)",Crime|Drama
2197,976,4.2502766,Firelight (1997),Drama
2905,976,4.2411423,Sanjuro (1962),Action|Adventure
1652,979,5.351697,Year of the Horse (1997),Documentary
3303,979,4.9670234,Black Tar Heroin: The Dark End of the Street (1999),Documentary
1585,979,4.8681345,Love Serenade (1996),Comedy
3092,979,4.8541913,Chushingura (1962),Drama
958,979,4.847114,Lady of Burlesque (1943),Comedy|Mystery
3775,979,4.8331976,Make Mine Music (1946),Animation|Children's|Musical
137,979,4.8253903,Man of the Year (1995),Documentary
3625,979,4.8229966,Better Living Through Circuitry (1999),Documentary
3934,979,4.8161163,Kronos (1957),Sci-Fi
3318,979,4.75513,Deterrence (1998),Thriller
2309,980,4.814636,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,980,4.5448256,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
53,980,4.5275416,Lamerica (1994),Drama
3038,980,4.3263316,"Face in the Crowd, A (1957)",Drama
3338,980,4.304745,For All Mankind (1989),Documentary
787,980,4.295562,"Gate of Heavenly Peace, The (1995)",Documentary
1901,980,4.25845,Dear Jesse (1997),Documentary
750,980,4.25774,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
2488,980,4.256919,Peeping Tom (1960),Drama|Horror|Thriller
2503,980,4.256669,"Apple, The (Sib) (1998)",Drama
2309,983,5.514259,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
980,983,5.433241,In the Line of Duty 2 (1987),Action
3077,983,5.427985,42 Up (1998),Documentary
53,983,5.421457,Lamerica (1994),Drama
3314,983,5.321972,"Big Trees, The (1952)",Action|Drama
666,983,5.2620587,All Things Fair (1996),Drama
2810,983,5.2065516,Perfect Blue (1997),Animation|Mystery
2197,983,5.1739798,Firelight (1997),Drama
659,983,5.1668572,Purple Noon (1960),Crime|Thriller
3092,983,5.1633782,Chushingura (1962),Drama
2309,984,4.712006,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,984,4.4940686,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2197,984,4.4472866,Firelight (1997),Drama
53,984,4.420876,Lamerica (1994),Drama
980,984,4.3033047,In the Line of Duty 2 (1987),Action
3077,984,4.2957745,42 Up (1998),Documentary
2503,984,4.271931,"Apple, The (Sib) (1998)",Drama
527,984,4.2481184,Schindler's List (1993),Drama|War
1207,984,4.243313,To Kill a Mockingbird (1962),Drama
318,984,4.2287164,"Shawshank Redemption, The (1994)",Drama
2309,988,5.307194,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3851,988,4.977204,I'm the One That I Want (2000),Comedy
649,988,4.954557,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2981,988,4.868854,"Brother, Can You Spare a Dime? (1975)",Documentary
3849,988,4.813726,"Spiral Staircase, The (1946)",Thriller
53,988,4.801661,Lamerica (1994),Drama
3517,988,4.772756,"Bells, The (1926)",Crime|Drama
3092,988,4.708355,Chushingura (1962),Drama
2823,988,4.670407,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
912,988,4.6564445,Casablanca (1942),Drama|Romance|War
2823,989,5.674558,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2309,989,5.5092154,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2931,989,5.4868927,Time of the Gypsies (Dom za vesanje) (1989),Drama
2197,989,5.462105,Firelight (1997),Drama
2503,989,5.458181,"Apple, The (Sib) (1998)",Drama
3022,989,5.2890053,"General, The (1927)",Comedy
980,989,5.2515526,In the Line of Duty 2 (1987),Action
3429,989,5.232446,Creature Comforts (1990),Animation|Comedy
53,989,5.225179,Lamerica (1994),Drama
2019,989,5.2169294,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama
2197,992,4.87327,Firelight (1997),Drama
649,992,4.8397727,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2309,992,4.825005,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3022,992,4.793866,"General, The (1927)",Comedy
1223,992,4.754165,"Grand Day Out, A (1992)",Animation|Comedy
3030,992,4.7401567,Yojimbo (1961),Comedy|Drama|Western
980,992,4.701784,In the Line of Duty 2 (1987),Action
2810,992,4.696267,Perfect Blue (1997),Animation|Mystery
720,992,4.67844,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
214,992,4.665282,Before the Rain (Pred dozhdot) (1994),Drama
1421,993,4.6882687,Grateful Dead (1995),Documentary
2776,993,4.616603,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2309,993,4.5629015,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2575,993,4.5442295,"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",Drama
858,993,4.517717,"Godfather, The (1972)",Action|Crime|Drama
2830,993,4.5173016,Cabaret Balkan (Bure Baruta) (1998),Drama
190,993,4.50758,Safe (1995),Thriller
3140,993,4.493343,"Three Ages, The (1923)",Comedy
3302,993,4.489192,Beautiful People (1999),Comedy
1232,993,4.464355,Stalker (1979),Mystery|Sci-Fi
3625,995,5.0307913,Better Living Through Circuitry (1999),Documentary
2063,995,5.0027776,Seventh Heaven (Le Septi�me ciel) (1997),Drama|Romance
666,995,4.8499575,All Things Fair (1996),Drama
1937,995,4.8077025,Going My Way (1944),Comedy
3885,995,4.803592,Love & Sex (2000),Comedy|Romance
213,995,4.768544,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
2197,995,4.7655334,Firelight (1997),Drama
2309,995,4.763119,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2776,995,4.699713,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
82,995,4.6817436,Antonia's Line (Antonia) (1995),Drama
2309,998,5.4909086,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,998,5.1248684,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
666,998,5.060375,All Things Fair (1996),Drama
2905,998,5.0326047,Sanjuro (1962),Action|Adventure
2197,998,5.0120206,Firelight (1997),Drama
2607,998,4.964199,Get Real (1998),Drama
3880,998,4.938667,"Ballad of Ramblin' Jack, The (2000)",Documentary
3517,998,4.9347095,"Bells, The (1926)",Crime|Drama
527,998,4.9040513,Schindler's List (1993),Drama|War
980,998,4.8659945,In the Line of Duty 2 (1987),Action
2309,1002,5.145021,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
787,1002,4.9545727,"Gate of Heavenly Peace, The (1995)",Documentary
2931,1002,4.915984,Time of the Gypsies (Dom za vesanje) (1989),Drama
2830,1002,4.8964243,Cabaret Balkan (Bure Baruta) (1998),Drama
858,1002,4.8377028,"Godfather, The (1972)",Action|Crime|Drama
1901,1002,4.741234,Dear Jesse (1997),Documentary
296,1002,4.7290173,Pulp Fiction (1994),Crime|Drama
649,1002,4.7251034,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
668,1002,4.721491,Pather Panchali (1955),Drama
1178,1002,4.7082834,Paths of Glory (1957),Drama|War
759,1005,5.4878535,Maya Lin: A Strong Clear Vision (1994),Documentary
1743,1005,5.329557,Arguing the World (1996),Documentary
670,1005,5.2942142,"World of Apu, The (Apur Sansar) (1959)",Drama
2813,1005,5.198868,"Source, The (1999)",Documentary
3022,1005,5.0915947,"General, The (1927)",Comedy
1197,1005,5.069108,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
811,1005,5.0594606,"Bewegte Mann, Der (1994)",Comedy
260,1005,5.058571,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
720,1005,5.0530577,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
951,1005,5.020812,His Girl Friday (1940),Comedy
2309,1008,5.16641,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1008,4.8525214,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
53,1008,4.725119,Lamerica (1994),Drama
3092,1008,4.5774784,Chushingura (1962),Drama
318,1008,4.5716033,"Shawshank Redemption, The (1994)",Drama
858,1008,4.56653,"Godfather, The (1972)",Action|Crime|Drama
3077,1008,4.5256815,42 Up (1998),Documentary
787,1008,4.515998,"Gate of Heavenly Peace, The (1995)",Documentary
3038,1008,4.506873,"Face in the Crowd, A (1957)",Drama
593,1008,4.497264,"Silence of the Lambs, The (1991)",Drama|Thriller
2309,1010,3.966821,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1010,3.708687,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
296,1010,3.7007344,Pulp Fiction (1994),Crime|Drama
787,1010,3.6767645,"Gate of Heavenly Peace, The (1995)",Documentary
2999,1010,3.6534884,Man of the Century (1999),Comedy
2925,1010,3.63558,"Conformist, The (Il Conformista) (1970)",Drama
50,1010,3.622635,"Usual Suspects, The (1995)",Crime|Thriller
53,1010,3.611805,Lamerica (1994),Drama
659,1010,3.6046057,Purple Noon (1960),Crime|Thriller
668,1010,3.5970721,Pather Panchali (1955),Drama
2309,1016,5.047674,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1016,4.9051194,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2197,1016,4.780315,Firelight (1997),Drama
527,1016,4.7206883,Schindler's List (1993),Drama|War
3030,1016,4.6593776,Yojimbo (1961),Comedy|Drama|Western
980,1016,4.6430984,In the Line of Duty 2 (1987),Action
318,1016,4.639385,"Shawshank Redemption, The (1994)",Drama
3022,1016,4.6195917,"General, The (1927)",Comedy
50,1016,4.6184707,"Usual Suspects, The (1995)",Crime|Thriller
745,1016,4.609047,"Close Shave, A (1995)",Animation|Comedy|Thriller
2209,1017,4.76884,Young and Innocent (1937),Crime|Thriller
2309,1017,4.581234,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3077,1017,4.569021,42 Up (1998),Documentary
841,1017,4.5588,Eyes Without a Face (1959),Horror
2503,1017,4.5444584,"Apple, The (Sib) (1998)",Drama
3092,1017,4.540304,Chushingura (1962),Drama
439,1017,4.5321565,Dangerous Game (1993),Drama
2937,1017,4.5306277,"Palm Beach Story, The (1942)",Comedy
245,1017,4.5006046,"Glass Shield, The (1994)",Crime|Drama
980,1017,4.4827294,In the Line of Duty 2 (1987),Action
2823,1019,4.239945,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
751,1019,4.1644726,Careful (1992),Comedy
2309,1019,4.159648,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2503,1019,4.1487665,"Apple, The (Sib) (1998)",Drama
53,1019,4.10031,Lamerica (1994),Drama
1002,1019,4.0339084,Ed's Next Move (1996),Comedy
787,1019,4.025314,"Gate of Heavenly Peace, The (1995)",Documentary
2931,1019,4.0235686,Time of the Gypsies (Dom za vesanje) (1989),Drama
2830,1019,4.018724,Cabaret Balkan (Bure Baruta) (1998),Drama
750,1019,4.012307,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
2309,1021,5.829986,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1021,5.5375576,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2197,1021,5.4633837,Firelight (1997),Drama
53,1021,5.439268,Lamerica (1994),Drama
2931,1021,5.34568,Time of the Gypsies (Dom za vesanje) (1989),Drama
2823,1021,5.344459,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
3022,1021,5.3292804,"General, The (1927)",Comedy
787,1021,5.2840014,"Gate of Heavenly Peace, The (1995)",Documentary
2776,1021,5.274916,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2503,1021,5.2366123,"Apple, The (Sib) (1998)",Drama
2309,1025,5.7020335,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1025,5.3451476,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
318,1025,5.291221,"Shawshank Redemption, The (1994)",Drama
858,1025,5.260207,"Godfather, The (1972)",Action|Crime|Drama
1213,1025,5.221492,GoodFellas (1990),Crime|Drama
678,1025,5.1965165,Some Folks Call It a Sling Blade (1993),Drama|Thriller
787,1025,5.1898866,"Gate of Heavenly Peace, The (1995)",Documentary
3038,1025,5.1660624,"Face in the Crowd, A (1957)",Drama
296,1025,5.1270447,Pulp Fiction (1994),Crime|Drama
1221,1025,5.088071,"Godfather: Part II, The (1974)",Action|Crime|Drama
1743,1026,5.209649,Arguing the World (1996),Documentary
2823,1026,5.0920315,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2323,1026,5.085414,"Cruise, The (1998)",Documentary
2309,1026,5.0457067,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3089,1026,5.005297,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
3470,1026,4.9807444,Dersu Uzala (1974),Adventure|Drama
2503,1026,4.9570575,"Apple, The (Sib) (1998)",Drama
1281,1026,4.9424953,"Great Dictator, The (1940)",Comedy
659,1026,4.9217973,Purple Noon (1960),Crime|Thriller
3022,1026,4.9167085,"General, The (1927)",Comedy
2309,1028,5.1162257,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
53,1028,5.063972,Lamerica (1994),Drama
649,1028,4.9800053,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2776,1028,4.8534527,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2830,1028,4.8339953,Cabaret Balkan (Bure Baruta) (1998),Drama
858,1028,4.822537,"Godfather, The (1972)",Action|Crime|Drama
787,1028,4.8011575,"Gate of Heavenly Peace, The (1995)",Documentary
1901,1028,4.7362285,Dear Jesse (1997),Documentary
3077,1028,4.7239685,42 Up (1998),Documentary
1193,1028,4.6931996,One Flew Over the Cuckoo's Nest (1975),Drama
1281,1029,4.8193073,"Great Dictator, The (1940)",Comedy
2466,1029,4.662837,Belizaire the Cajun (1986),Drama
3816,1029,4.6353674,"Official Story, The (La Historia Oficial) (1985)",Drama
1067,1029,4.610744,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
2823,1029,4.5496836,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2767,1029,4.5276513,Illuminata (1998),Comedy
106,1029,4.511717,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama
2837,1029,4.4937806,Bedrooms & Hallways (1998),Comedy|Romance
583,1029,4.4871807,Dear Diary (Caro Diario) (1994),Comedy|Drama
2843,1029,4.4717464,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2309,1030,5.284342,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1030,4.7777133,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2905,1030,4.618101,Sanjuro (1962),Action|Adventure
53,1030,4.6128497,Lamerica (1994),Drama
318,1030,4.6112223,"Shawshank Redemption, The (1994)",Drama
3625,1030,4.6006894,Better Living Through Circuitry (1999),Documentary
593,1030,4.585933,"Silence of the Lambs, The (1991)",Drama|Thriller
787,1030,4.5841827,"Gate of Heavenly Peace, The (1995)",Documentary
980,1030,4.5417566,In the Line of Duty 2 (1987),Action
3038,1030,4.5280356,"Face in the Crowd, A (1957)",Drama
2309,1031,4.901262,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3077,1031,4.824812,42 Up (1998),Documentary
3092,1031,4.748589,Chushingura (1962),Drama
980,1031,4.7454967,In the Line of Duty 2 (1987),Action
666,1031,4.7382956,All Things Fair (1996),Drama
439,1031,4.7066073,Dangerous Game (1993),Drama
3314,1031,4.6972895,"Big Trees, The (1952)",Action|Drama
2937,1031,4.6396375,"Palm Beach Story, The (1942)",Comedy
53,1031,4.5990496,Lamerica (1994),Drama
1198,1031,4.5894885,Raiders of the Lost Ark (1981),Action|Adventure
2309,1032,4.95382,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2503,1032,4.941434,"Apple, The (Sib) (1998)",Drama
2823,1032,4.9085155,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2197,1032,4.841108,Firelight (1997),Drama
980,1032,4.829684,In the Line of Duty 2 (1987),Action
1743,1032,4.791931,Arguing the World (1996),Documentary
3022,1032,4.772687,"General, The (1927)",Comedy
1284,1032,4.7682257,"Big Sleep, The (1946)",Film-Noir|Mystery
2931,1032,4.7598004,Time of the Gypsies (Dom za vesanje) (1989),Drama
2937,1032,4.71704,"Palm Beach Story, The (1942)",Comedy
2197,1034,4.482095,Firelight (1997),Drama
953,1034,4.3898163,It's a Wonderful Life (1946),Drama
3077,1034,4.335054,42 Up (1998),Documentary
649,1034,4.2518744,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2813,1034,4.2352705,"Source, The (1999)",Documentary
759,1034,4.195109,Maya Lin: A Strong Clear Vision (1994),Documentary
980,1034,4.187088,In the Line of Duty 2 (1987),Action
2309,1034,4.1842647,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
1812,1034,4.1779423,Wide Awake (1998),Children's|Comedy|Drama
919,1034,4.1778193,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
659,1035,5.22902,Purple Noon (1960),Crime|Thriller
811,1035,5.038657,"Bewegte Mann, Der (1994)",Comedy
2493,1035,5.034205,"Harmonists, The (1997)",Drama
1154,1035,4.968684,T-Men (1947),Film-Noir
678,1035,4.937867,Some Folks Call It a Sling Blade (1993),Drama|Thriller
1827,1035,4.8627234,"Big One, The (1997)",Comedy|Documentary
2309,1035,4.857665,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2675,1035,4.789992,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
3143,1035,4.7450247,Hell in the Pacific (1968),Drama|War
2494,1035,4.7058926,"Last Days, The (1998)",Documentary
1696,1045,5.441489,Bent (1997),Drama|War
2609,1045,5.3808804,"King of Masks, The (Bian Lian) (1996)",Drama
3625,1045,5.3612156,Better Living Through Circuitry (1999),Documentary
2309,1045,5.326606,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
937,1045,5.313489,Love in the Afternoon (1957),Comedy|Romance
3240,1045,5.287166,"Big Tease, The (1999)",Comedy
2626,1045,5.2773285,Edge of Seventeen (1998),Comedy|Drama|Romance
3844,1045,5.2576537,Steel Magnolias (1989),Drama
213,1045,5.244528,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
3233,1045,5.238928,Smashing Time (1967),Comedy
2323,1046,5.3251214,"Cruise, The (1998)",Documentary
131,1046,5.143072,Frankie Starlight (1995),Drama|Romance
2197,1046,5.1423607,Firelight (1997),Drama
2813,1046,5.0909953,"Source, The (1999)",Documentary
320,1046,4.968722,Suture (1993),Film-Noir|Thriller
2493,1046,4.959301,"Harmonists, The (1997)",Drama
2309,1046,4.954732,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3022,1046,4.94818,"General, The (1927)",Comedy
260,1046,4.9466677,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
214,1046,4.921377,Before the Rain (Pred dozhdot) (1994),Drama
2309,1047,4.865859,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3910,1047,4.764062,Dancer in the Dark (2000),Drama|Musical
3880,1047,4.70118,"Ballad of Ramblin' Jack, The (2000)",Documentary
3161,1047,4.656229,Onegin (1999),Drama
666,1047,4.5944533,All Things Fair (1996),Drama
2607,1047,4.564614,Get Real (1998),Drama
937,1047,4.5151715,Love in the Afternoon (1957),Comedy|Romance
824,1047,4.5039043,Kaspar Hauser (1993),Drama
3625,1047,4.4810576,Better Living Through Circuitry (1999),Documentary
3240,1047,4.477102,"Big Tease, The (1999)",Comedy
2309,1048,4.727302,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
649,1048,4.5881276,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
2931,1048,4.435056,Time of the Gypsies (Dom za vesanje) (1989),Drama
